kingdom;phylum;class;order;family;species;iNatClass;first_level;second_level;third_level;fourth_level;fifth_level;observations_per_species;second_level_taxonomic_rank;third_level_taxonomic_rank;fourth_level_taxonomic_rank;fifth_level_taxonomic_rank;Observations;Average_observations_per_species_for_the_family
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Solidago rigida;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;1355;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Solidago rigidiuscula;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;10;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Solidago rugosa;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;5872;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Solidago sempervirens;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;2078;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Solidago simplex;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;510;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Solidago squarrosa;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;409;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Solidago uliginosa;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;1221;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Solidago ulmifolia;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;6;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Soliva sessilis;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;235;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Sonchus arvensis;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;8343;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Sonchus asper;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;2604;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Sonchus oleraceus;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;1755;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Sonchus palustris;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;4;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Stenotus armerioides;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;35;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Stephanomeria runcinata;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;33;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Stephanomeria tenuifolia;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;157;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Symphyotrichum anticostense;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;16;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Symphyotrichum ascendens;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;19;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Symphyotrichum boreale;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;520;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Symphyotrichum campestre;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;14;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Symphyotrichum chilense;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;431;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Symphyotrichum ciliatum;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;498;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Symphyotrichum ciliolatum;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;3254;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Symphyotrichum cordifolium;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;6131;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Symphyotrichum cusickii;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;0;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Symphyotrichum dumosum;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;96;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Symphyotrichum eatonii;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;0;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Symphyotrichum ericoides;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;3662;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Symphyotrichum falcatum;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;861;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Symphyotrichum firmum;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;530;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Symphyotrichum foliaceum;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;372;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Symphyotrichum frondosum;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;6;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Symphyotrichum hendersonii;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;0;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Symphyotrichum laeve;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;4761;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Symphyotrichum lanceolatum;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;6849;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Symphyotrichum lateriflorum;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;5198;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Symphyotrichum laurentianum;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;44;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Symphyotrichum nahanniense;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;4;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Symphyotrichum novae-angliae;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;13388;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Symphyotrichum novi-belgii;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;3891;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Symphyotrichum ontarionis;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;381;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Symphyotrichum oolentangiense;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;40;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Symphyotrichum pilosum;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;932;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Symphyotrichum praealtum;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;164;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Symphyotrichum prenanthoides;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;67;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Symphyotrichum puniceum;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;4445;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Symphyotrichum pygmaeum;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;3;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Symphyotrichum racemosum;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;6;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Symphyotrichum robynsianum;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;80;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Symphyotrichum sericeum;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;50;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Symphyotrichum shortii;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;267;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Symphyotrichum spathulatum;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;3;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Symphyotrichum subspicatum;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;1188;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Symphyotrichum subulatum;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;77;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Symphyotrichum tradescantii;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;62;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Symphyotrichum undulatum;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;37;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Symphyotrichum urophyllum;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;1705;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Symphyotrichum yukonense;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;26;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Tagetes erecta;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;559;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Tanacetum balsamita;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;7;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Tanacetum bipinnatum;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;431;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Tanacetum parthenium;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;1626;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Tanacetum vulgare;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;15125;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Taraxacum alaskanum;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;83;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Taraxacum carneocoloratum;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;2;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Taraxacum ceratophorum;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;384;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Taraxacum erythrospermum;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;852;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Taraxacum holmenianum;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;4;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Taraxacum hyparcticum;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;27;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Taraxacum lapponicum;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;0;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Taraxacum latilobum;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;7;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Taraxacum laurentianum;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;4;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Taraxacum officinale;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;16850;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Taraxacum palustre;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;467;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Taraxacum phymatocarpum;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;10;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Taraxacum scopulorum;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;9;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Tephroseris frigida;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;126;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Tephroseris kjellmanii;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;13;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Tephroseris lindstroemii;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;88;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Tephroseris palustris;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;732;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Tephroseris yukonensis;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;35;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Tetradymia canescens;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;107;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Tetraneuris acaulis;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;169;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Tetraneuris herbacea;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;475;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Thelesperma subnudum;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;1;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Tonestus lyallii;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;217;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Townsendia condensata;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;30;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Townsendia exscapa;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;65;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Townsendia hookeri;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;283;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Townsendia parryi;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;264;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Tragopogon dubius;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;7765;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Tragopogon porrifolius;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;587;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Tragopogon pratensis;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;2890;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Tripleurospermum inodorum;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;4101;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Tripleurospermum maritimum;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;231;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Tussilago farfara;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;17955;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Uropappus lindleyi;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;3;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Verbesina alternifolia;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;282;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Vernonia fasciculata;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;27;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Vernonia gigantea;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;436;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Vernonia missurica;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;348;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Xanthisma grindelioides;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;66;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Xanthisma spinulosum;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;350;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Xanthium spinosum;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;2;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Xanthium strumarium;Plants;Plants;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;3050;Phylum;Class;Order;Family;699329;1160
Plantae;Tracheophyta;Polypodiopsida;Polypodiales;Athyriaceae;Athyrium distentifolium;Plants;Plants;Tracheophyta;Polypodiopsida;Polypodiales;Athyriaceae;0;Phylum;Class;Order;Family;7523;2508
Plantae;Tracheophyta;Polypodiopsida;Polypodiales;Athyriaceae;Athyrium filix-femina;Plants;Plants;Tracheophyta;Polypodiopsida;Polypodiales;Athyriaceae;7075;Phylum;Class;Order;Family;7523;2508
Plantae;Tracheophyta;Polypodiopsida;Polypodiales;Athyriaceae;Deparia acrostichoides;Plants;Plants;Tracheophyta;Polypodiopsida;Polypodiales;Athyriaceae;448;Phylum;Class;Order;Family;7523;2508
Plantae;Tracheophyta;Magnoliopsida;Ericales;Balsaminaceae;Impatiens aurella;Plants;Plants;Tracheophyta;Magnoliopsida;Ericales;Balsaminaceae;0;Phylum;Class;Order;Family;30046;3756
Plantae;Tracheophyta;Magnoliopsida;Ericales;Balsaminaceae;Impatiens balfourii;Plants;Plants;Tracheophyta;Magnoliopsida;Ericales;Balsaminaceae;164;Phylum;Class;Order;Family;30046;3756
Plantae;Tracheophyta;Magnoliopsida;Ericales;Balsaminaceae;Impatiens capensis;Plants;Plants;Tracheophyta;Magnoliopsida;Ericales;Balsaminaceae;17955;Phylum;Class;Order;Family;30046;3756
Plantae;Tracheophyta;Magnoliopsida;Ericales;Balsaminaceae;Impatiens ecornuta;Plants;Plants;Tracheophyta;Magnoliopsida;Ericales;Balsaminaceae;7;Phylum;Class;Order;Family;30046;3756
Plantae;Tracheophyta;Magnoliopsida;Ericales;Balsaminaceae;Impatiens glandulifera;Plants;Plants;Tracheophyta;Magnoliopsida;Ericales;Balsaminaceae;7443;Phylum;Class;Order;Family;30046;3756
Plantae;Tracheophyta;Magnoliopsida;Ericales;Balsaminaceae;Impatiens noli-tangere;Plants;Plants;Tracheophyta;Magnoliopsida;Ericales;Balsaminaceae;287;Phylum;Class;Order;Family;30046;3756
Plantae;Tracheophyta;Magnoliopsida;Ericales;Balsaminaceae;Impatiens pallida;Plants;Plants;Tracheophyta;Magnoliopsida;Ericales;Balsaminaceae;2617;Phylum;Class;Order;Family;30046;3756
